gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2220564221	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS709333348	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris minutilla		SPECIES	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		US	Acadia NP (please use more specific location if possible)	Maine	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3386	-68.27333							2008-08-12	12	8	2008	2481745	2481745	HUMAN_OBSERVATION	CLO	EBIRD	OBS709333348				CC_BY_4_0		obsr827407			2024-04-17T09:55:45.150Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2220362388	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS708038598	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris minutilla		SPECIES	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		US	Acadia NP (please use more specific location if possible)	Maine	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3386	-68.27333							2008-08-12	12	8	2008	2481745	2481745	HUMAN_OBSERVATION	CLO	EBIRD	OBS708038598				CC_BY_4_0		obsr147545			2024-04-17T08:28:38.170Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2220334580	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS707757918	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris melanotos		SPECIES	Calidris melanotos (Vieillot, 1819)	Calidris melanotos		US	Mount Desert Island High School	Maine	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2017-10-09	9	10	2017	2481744	2481744	HUMAN_OBSERVATION	CLO	EBIRD	OBS707757918				CC_BY_4_0		obsr538970			2024-04-17T09:11:10.751Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2220330760	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS667905082	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Acadia NP--Ship Harbor Trail	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.231667	-68.325615							2018-10-18	18	10	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS667905082				CC_BY_4_0		obsr431547			2024-04-17T09:55:20.325Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2218868211	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS676576629	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Acadia NP--Eagle Lake	Maine	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	44.376633	-68.25119							2007-08-03	3	8	2007	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD	OBS676576629				CC_BY_4_0		obsr369065			2024-04-17T08:49:13.384Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2218246077	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS675820402	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris alpina		SPECIES	Calidris alpina (Linnaeus, 1758)	Calidris alpina		US	Acadia NP--Sand Beach	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.32922	-68.18223							2018-10-25	25	10	2018	2481759	2481759	HUMAN_OBSERVATION	CLO	EBIRD	OBS675820402				CC_BY_4_0		obsr1013675			2024-04-17T09:11:24.142Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2218222961	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS675821507	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris alpina		SPECIES	Calidris alpina (Linnaeus, 1758)	Calidris alpina		US	Acadia NP--Sand Beach	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.32922	-68.18223							2018-10-25	25	10	2018	2481759	2481759	HUMAN_OBSERVATION	CLO	EBIRD	OBS675821507				CC_BY_4_0		obsr39710			2024-04-17T09:11:00.584Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2218069652	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS665496168	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Clark Cove 2018, Bar Harbor, Maine, US (44.404, -68.349)	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.404198	-68.34919							2018-10-03	3	10	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS665496168				CC_BY_4_0		obsr559085			2024-04-17T08:28:43.155Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2216495376	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS663893099	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Old County Rd.,Alley Island Overlook	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.41777	-68.36473							2018-10-06	6	10	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS663893099				CC_BY_4_0		obsr224998			2024-04-17T09:54:53.059Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2216305434	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS663679469	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa flavipes		SPECIES	Tringa flavipes (J.F.Gmelin, 1789)	Tringa flavipes		US	Acadia NP--Ship Harbor Trail	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.231667	-68.325615							2018-10-06	6	10	2018	2481721	2481721	HUMAN_OBSERVATION	CLO	EBIRD	OBS663679469				CC_BY_4_0		obsr525343			2024-04-17T09:12:56.006Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2216303767	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS663677536	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa flavipes		SPECIES	Tringa flavipes (J.F.Gmelin, 1789)	Tringa flavipes		US	Acadia NP--Ship Harbor Trail	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.231667	-68.325615							2018-10-06	6	10	2018	2481721	2481721	HUMAN_OBSERVATION	CLO	EBIRD	OBS663677536				CC_BY_4_0		obsr1135590			2024-04-17T08:58:15.115Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2215856072	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS663156419	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris fuscicollis		SPECIES	Calidris fuscicollis (Vieillot, 1819)	Calidris fuscicollis		US	Hadley Point, Bar Harbor	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.444138	-68.31899							2018-10-04	4	10	2018	2481756	2481756	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS663156419				CC_BY_4_0		obsr407109			2024-04-17T09:55:24.651Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2215631988	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS672647784	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Sawyers Cove	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.313175	-68.421455							2018-09-20	20	9	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS672647784				CC_BY_4_0		obsr184051			2024-04-17T08:28:00.060Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2215513889	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS662798472	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Babson Creek Preserve (MCHT), Mount Desert	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.373013	-68.33103							2018-10-03	3	10	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS662798472				CC_BY_4_0		obsr224998			2024-04-17T08:50:23.175Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2215342186	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS662578669	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Fire Road 522, Bar Harbor, Maine, US (44.415, -68.365)	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.415104	-68.365105							2018-10-02	2	10	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS662578669				CC_BY_4_0		obsr224998			2024-04-17T09:11:18.431Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2215038519	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS689320064	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Acadia NP (please use more specific location if possible)	Maine	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3386	-68.27333							2018-05-11	11	5	2018	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS689320064				CC_BY_4_0		obsr291115			2024-04-17T08:53:56.613Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2214694174	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS661988546	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Indian Point Blagden Preserve (TNC), Bar Harbor	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.391136	-68.37248							2018-09-30	30	9	2018	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD	OBS661988546				CC_BY_4_0		obsr745169			2024-04-17T08:50:26.200Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2214403091	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS674599554	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Babson Creek Preserve (MCHT), Mount Desert	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.373013	-68.33103							2018-11-08	8	11	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS674599554				CC_BY_4_0		obsr185375			2024-04-17T09:10:58.998Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2214132072	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS661408524	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa flavipes		SPECIES	Tringa flavipes (J.F.Gmelin, 1789)	Tringa flavipes		US	Acadia NP--Ship Harbor Trail	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.231667	-68.325615							2018-09-29	29	9	2018	2481721	2481721	HUMAN_OBSERVATION	CLO	EBIRD	OBS661408524				CC_BY_4_0		obsr407109			2024-04-17T09:13:34.721Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2214128244	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS671159392	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Scolopax	Scolopax minor		SPECIES	Scolopax minor J.F.Gmelin, 1789	Scolopax minor		US	Three Pines Bird Sanctuary, Bar Harbor	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.408783	-68.334595							2018-10-28	28	10	2018	2481695	2481695	HUMAN_OBSERVATION	CLO	EBIRD	OBS671159392				CC_BY_4_0		obsr224998			2024-04-17T08:29:52.645Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2214004349	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS671022410	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris alpina		SPECIES	Calidris alpina (Linnaeus, 1758)	Calidris alpina		US	Sand Beach	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.32871	-68.18055							2018-10-25	25	10	2018	2481759	2481759	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS671022410				CC_BY_4_0		obsr1013675			2024-04-17T08:49:12.400Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2213922376	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS661232357	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Hadley Point, Bar Harbor	Maine	PRESENT	21	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.444138	-68.31899							2018-09-28	28	9	2018	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD	OBS661232357				CC_BY_4_0		obsr407109			2024-04-17T08:29:48.330Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2213741908	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS660981576	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Babson Creek Preserve (MCHT), Mount Desert	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.373013	-68.33103							2018-09-27	27	9	2018	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD	OBS660981576				CC_BY_4_0		obsr224998			2024-04-17T08:58:13.726Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2213729026	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS670758104	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris minutilla		SPECIES	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		US	Acadia NP--Schooner Head Overlook	Maine	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	44.33965	-68.17722							2011-08-14	14	8	2011	2481745	2481745	HUMAN_OBSERVATION	CLO	EBIRD	OBS670758104				CC_BY_4_0		obsr309839			2024-04-17T09:11:53.765Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2213275926	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS660500354	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Acadia NP--Wonderland Trail	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.233753	-68.31987							2018-09-25	25	9	2018	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD	OBS660500354				CC_BY_4_0		obsr146758			2024-04-17T08:28:56.099Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2213048082	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS660295854	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris minutilla		SPECIES	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		US	Acadia NP--Sand Beach	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.32922	-68.18223							2018-09-14	14	9	2018	2481745	2481745	HUMAN_OBSERVATION	CLO	EBIRD	OBS660295854				CC_BY_4_0		obsr1072213			2024-04-17T09:55:04.012Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2212679581	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS672647780	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Sawyers Cove	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.313175	-68.421455							2018-09-20	20	9	2018	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS672647780				CC_BY_4_0		obsr184051			2024-04-17T09:55:01.289Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2211850720	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS685368611	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris maritima		SPECIES	Calidris maritima (Brünnich, 1764)	Calidris maritima		US	Acadia NP--Dorr Point and Compass Harbor	Maine	PRESENT	14	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37548	-68.1923							2018-12-12	12	12	2018	2481743	2481743	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS685368611				CC_BY_4_0		obsr1090340			2024-04-17T09:13:39.799Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2211830215	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS658955973	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Old County Rd.,Alley Island Overlook	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.41777	-68.36473							2018-09-20	20	9	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS658955973				CC_BY_4_0		obsr1160046			2024-04-17T08:29:57.726Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2211463188	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS671389677	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris melanotos		SPECIES	Calidris melanotos (Vieillot, 1819)	Calidris melanotos		US	Acadia NP--Sand Beach	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.32922	-68.18223							2018-10-28	28	10	2018	2481744	2481744	HUMAN_OBSERVATION	CLO	EBIRD	OBS671389677				CC_BY_4_0		obsr296199			2024-04-17T08:50:50.010Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2211458862	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684956990	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris maritima		SPECIES	Calidris maritima (Brünnich, 1764)	Calidris maritima		US	Acadia NP--Seawall Picnic Area	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2373	-68.3025							2018-12-11	11	12	2018	2481743	2481743	HUMAN_OBSERVATION	CLO	EBIRD	OBS684956990				CC_BY_4_0		obsr224998			2024-04-17T08:28:56.581Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2211371344	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS658458005	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Sawyers Cove	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.313175	-68.421455							2018-09-16	16	9	2018	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS658458005				CC_BY_4_0		obsr184051			2024-04-17T09:54:52.372Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2211124205	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS658275436	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Mount Desert Island (please use more specific location if possible)	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.396366	-68.30212							2018-09-17	17	9	2018	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS658275436				CC_BY_4_0		obsr222832			2024-04-17T08:49:56.011Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2209910212	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS666770831	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Acadia NP--Ship Harbor Trail	Maine	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.231667	-68.325615							2018-10-14	14	10	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS666770831				CC_BY_4_0		obsr732855			2024-04-17T08:31:45.702Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2209789363	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS666644325	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Acadia NP--Wonderland Trail	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.233753	-68.31987							2018-10-14	14	10	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS666644325				CC_BY_4_0		obsr224998			2024-04-17T09:13:37.411Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2209669857	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS669865599	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	County Rd.,Alley Island Overlook	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.417732	-68.36485							2018-10-24	24	10	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS669865599				CC_BY_4_0		obsr224998			2024-04-17T08:29:07.806Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2208958733	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS655924965	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Old County Rd.,Alley Island Overlook	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.41777	-68.36473							2018-09-10	10	9	2018	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS655924965				CC_BY_4_0		obsr224998			2024-04-17T09:54:59.319Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2208723611	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS668807634	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Acadia NP--Ship Harbor Trail	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.231667	-68.325615							2018-10-21	21	10	2018	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS668807634				CC_BY_4_0		obsr29626			2024-04-17T09:55:36.124Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
